"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10"
"1002360213","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360213?gameHash=70d8867234c9bc6d&tab=overview","WC","2017-W","43001.00184027778","1.1","1","7.18","100","Blue","Team","Team","Team WE"," ","Rek'Sai","Alistar","Tristana","Karma","Shen","47.16666666666666","1","11","15","33","11","15"," "," "," "," ","0","0","1","9.984616666666666","0.2332155477031802","0.3180212014134276","0.5512367491166078","1","9.857433333333333","3","2","2","2","1","1","0","0","1","0","1","15.25565","1","13.24485","1","1","10","4","1","30.36418333333333","2","0","105176","2229.879858657244"," "," ","160","3.392226148409894","1","93","1.971731448763251","40","46","0.7419354838709677","0.4196428571428572","88827","1244.204946996466","77508","0.04448606266032722","1139","201","129","20","28.40989399293287","15120","14976","144","23978","23297","681","19100","18934","166"
"1002360213","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360213?gameHash=70d8867234c9bc6d&tab=overview","WC","2017-W","43001.00184027778","1.1","1","7.18","200","Red","Team","Team","Lyon Gaming"," ","Kalista","Sejuani","Jarvan IV","LeBlanc","Galio","47.16666666666666","0","15","11","54","15","11"," "," "," "," ","1","1","0","9.984616666666666","0.3180212014134276","0.2332155477031802","0.5512367491166078","0","9.857433333333333","2","3","2","2","1","0","0","1","0","1","0","15.25565","0","13.24485","0","0","4","10","0","30.36418333333333","0","2","115179","2441.957597173145"," "," ","174","3.68904593639576","1","61","1.293286219081272","51","54","0.5714285714285714","0.2972972972972973","76419","981.137809187279","74135","-0.04448606266032722","1165","207","133","5","29.08833922261484","14976","15120","-144","23297","23978","-681","18934","19100","-166"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","1","Blue","Top","Impact","Cloud9","Galio","Tristana","Sejuani","Kalista","Trundle","Dr. Mundo","30.25","1","2","0","6","13","3","0","0","0","0","0","1","0","11.91766666666667","0.06611570247933884","0.03305785123966942","0.5289256198347108","0","11.57375","3","0","1","0","0","1","0","0","0","0","","","1","15.2525","1","1","10","0","1","26.84748333333333","1","0","9492","313.7851239669421","0.1854775676098171","0.1827230947931923","13","0.4297520661157025","0.134020618556701","3","0.09917355371900827","1","3"," "," ","11194","239.2132231404959","10625","0.1303258145363408","208","1","0","0","6.909090909090909","3000","3187","-187","4852","4534","318","4534","4695","-161"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","2","Blue","Jungle","Contractz","Cloud9","Rek'Sai","Tristana","Sejuani","Kalista","Trundle","Dr. Mundo","30.25","1","2","2","5","13","3","0","0","0","0","0","0","0","11.91766666666667","0.06611570247933884","0.03305785123966942","0.5289256198347108","1","11.57375","3","0","1","0","0","0","1","0","0","0","","","1","15.2525","1","1","10","0","1","26.84748333333333","1","0","8130","268.7603305785124","0.1588635297795842","0.1818140497954649","23","0.7603305785123967","0.2371134020618557","8","0.2644628099173554","6","7"," "," ","11158","238.0231404958678","9800","0.2272727272727273","18","141","76","14","5.256198347107437","3079","2795","284","5007","4410","597","3586","3229","357"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","3","Blue","Middle","Jensen","Cloud9","LeBlanc","Tristana","Sejuani","Kalista","Trundle","Dr. Mundo","30.25","1","5","1","7","13","3","0","0","0","0","1","0","0","11.91766666666667","0.1652892561983471","0","0.5289256198347108","0","11.57375","3","0","0","0","0","0","0","0","0","0","","","1","15.2525","1","1","10","0","1","26.84748333333333","1","0","19550","646.2809917355372","0.3820150070345474","0.2400939346497652","9","0.2975206611570248","0.09278350515463918","9","0.2975206611570248","1","1"," "," ","13466","314.3206611570248","11475","0.2555282555282555","248","3","3","0","8.297520661157025","3183","2408","775","5215","4134","1081","4483","3561","922"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","4","Blue","ADC","Sneaky","Cloud9","Xayah","Tristana","Sejuani","Kalista","Trundle","Dr. Mundo","30.25","1","3","0","5","13","3","0","0","0","0","0","0","0","11.91766666666667","0.09917355371900827","0.03305785123966942","0.5289256198347108","0","11.57375","3","0","1","0","0","0","1","0","0","0","","","1","15.2525","1","1","10","0","1","26.84748333333333","1","0","11668","385.7190082644628","0.2279974988275754","0.2520882783697793","13","0.4297520661157025","0.134020618556701","12","0.3966942148760331","4","4"," "," ","13941","330.0231404958678","11425","0.07491486946651532","282","13","7","2","9.752066115702478","3214","3122","92","4954","4977","-23","3190","2904","286"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","5","Blue","Support","Smoothie","Cloud9","Rakan","Tristana","Sejuani","Kalista","Trundle","Dr. Mundo","30.25","1","1","0","10","13","3","0","0","0","0","0","0","0","11.91766666666667","0.03305785123966942","0","0.5289256198347108","0","11.57375","3","0","0","0","0","0","0","0","0","0","","","1","15.2525","1","1","10","0","1","26.84748333333333","1","0","2336","77.22314049586777","0.04564639674847585","0.1432806423917984","39","1.289256198347107","0.4020618556701031","12","0.3966942148760331","10","10"," "," ","9632","187.5768595041322","8300","0.06531881804043546","13","0","0","0","0.4297520661157025","1997","2728","-731","3134","4120","-986","2452","2669","-217"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","6","Red","Top","VVvert","Team oNe Esports","Gnar","Elise","Thresh","Syndra","Orianna","Jarvan IV","30.25","0","1","3","0","3","13","0","0","0","0","0","0","0","11.91766666666667","0.03305785123966942","0.06611570247933884","0.5289256198347108","0","11.57375","0","3","0","1","0","0","0","0","0","0","","","0","15.2525","0","0","0","10","0","26.84748333333333","0","1","9711","321.0247933884298","0.2904441453566622","0.2152402234636872","14","0.4628099173553719","0.1296296296296296","4","0.1322314049586777","3","3"," "," ","9737","191.0479338842975","9325","-0.1303258145363408","257","1","1","0","8.528925619834711","3187","3000","187","4534","4852","-318","4695","4534","161"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","7","Red","Jungle","4LaN","Team oNe Esports","Nidalee","Elise","Thresh","Syndra","Orianna","Jarvan IV","30.25","0","1","2","1","3","13","0","0","0","0","0","0","0","11.91766666666667","0.03305785123966942","0.06611570247933884","0.5289256198347108","0","11.57375","0","3","0","1","0","0","0","0","0","0","","","0","15.2525","0","0","0","10","0","26.84748333333333","0","1","5508","182.0826446280992","0.1647375504710633","0.1741601489757914","28","0.9256198347107438","0.2592592592592592","10","0.3305785123966942","10","13"," "," ","8634","154.5851239669421","7800","-0.2272727272727273","24","109","81","3","4.396694214876034","2795","3079","-284","4410","5007","-597","3229","3586","-357"
"1002360222","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580&tab=overview","WC","2017-W","43001.0606712963","1.1","2","7.18","8","Red","Middle","Brucer","Team oNe Esports","Lucian","Elise","Thresh","Syndra","Orianna","Jarvan IV","30.25","0","0","3","3","3","13","0","0","0","0","0","0","1","11.91766666666667","0","0.1652892561983471","0.5289256198347108","0","11.57375","0","3","0","0","0","0","0","0","0","0","","","0","15.2525","0","0","0","10","0","26.84748333333333","0","1","7396","244.495867768595","0.2212053237625243","0.2030986964618249","16","0.5289256198347108","0.1481481481481481","9","0.2975206611570248","5","5"," "," ","9411","180.2710743801653","8875","-0.2555282555282555","199","19","8","0","7.206611570247934","2408","3183","-775","4134","5215","-1081","3561","4483","-922"
